codigo_inep,escola
12010936,ESC CENTRO EDUCACIONAL E CULTURAL - META
12012904,ESC CENTRO EDUCACIONAL MARILIA SANTANA - ESCOLA SESI
53000226,ESC CETEB DE JOVENS E ADULTOS
31266582,ESC COOP DE ENSINO DE BAMBUI
31242918,ESC COOP EDUC TEOFILO OTONI
31180572,ESC CORACAO DE JESUS
29321387,ESC CRESCER
25051792,ESC CRIATIVA DA MONICA
31245968,ESC CRIATIVA IDADE S EDUCACIONAL
21089981,ESC CRISTA EBENEZER
53009541,ESC DAS NACOES
43107397,ESC DE EDUC BASICA DON LUIS GUANELLA
43101127,ESC DE ENS MEDIO IMACULADA CONCEICAO
43181694,ESC DE ENS MEDIO UNIVER CACH EDUC JOVENS ADULT
12030058,ESC DE ENSINO MEDIO E TECNICO PLACIDO DE CASTRO
25020846,ESC DIONISIO MARQUES DE ALMEIDA
15542858,ESC DOM ANGELO FROZI SC LTDA
31114774,ESC DOM ELIZEU VAN DE WEIJER
43000452,ESC ENS MEDIO CESI ZONA SUL
43100260,ESC ENS MEDIO ERICO VERISSIMO
43180736,ESC ENS MEDIO INTERATIVA FLORES DA CUNHA
33043086,ESC GEORGE MARCH LTDA
12033545,ESC INSTITUTO AGUIAS DO SABER
14001055,ESC INSTITUTO BATISTA DE RORAIMA
12001686,ESC INSTITUTO SANTA TERESINHA
31280071,ESC INTERATIVA
31210358,ESC JANAUBENSE
53011902,ESC JARDIM DO EDEN
53013298,ESC MASTER II
53013220,ESC MOARA
25106546,ESC NOSSA SENHORA DA CONCEICAO LTDA
29256720,ESC NOSSA SRA DE FATIMA
33018626,ESC NS DA APARECIDA
31331511,ESC PALOMAR PIAGETIANA
31274348,ESC PARTICULAR INTERACAO
33085269,ESC SANTA ISABEL
21013748,ESC SAO JOSE
53020057,ESC SEB AZ BRASILIA
26055406,ESC SNTª MARIA DOS ANJOS CASA DA CRIANCA
33083533,ESC STA BARBARA FILIAL 2
33083541,ESC STA BARBARA LTDA
31158143,ESC STO AGOSTINHO
33103364,ESC TECNICA 3 D
31310808,ESC ULTRA DE ENS MEDIO E PROFIS
33049416,ESC VENANCIO PEREIRA VELLOSO
33103283,ESC VIVA VERDE LTDA
31279978,ESC YOLANDA FERREIRA FRANCO
41382706,ESCOLA ADVENTISTA ARAUCARIA - EIEF
51038919,ESCOLA ADVENTISTA CENTRO AMERICA
26489716,ESCOLA ADVENTISTA DE SAN MARTIN
32010400,ESCOLA ADVENTISTA DO ESPIRITO SANTO
51140802,ESCOLA ADVENTISTA NATALIA DE PAULA ARRUDA
52141209,ESCOLA AGAPE
31200239,ESCOLA AGROTECNICA SERGIO DE FREITAS PACHECO
33064032,ESCOLA ALEMA CORCOVADO - EXPERIMENTAL
32018134,ESCOLA ALTERNATIVA LAGO DOS CISNES
32082193,ESCOLA AMERICA DE VITORIA
32082797,ESCOLA AMERICANA DE VITORIA
33162603,ESCOLA AMPLA - UNIDADE PILARES
26132028,ESCOLA ANA NERY SC LTDA
26116499,ESCOLA ANITA GONCALVES
52104923,ESCOLA ARCO IRIS E COLEGIO RAZAO UNIDADE 1
21092842,ESCOLA ARTE DE EDUCAR E CEB
31309966,ESCOLA ATHENAS
24073938,ESCOLA ATIVA
24087181,ESCOLA ATIVA REDE DE ENSINO
42112796,ESCOLA AUTONOMIA
51068931,ESCOLA AVANCE
29446767,ESCOLA BAHIANA DE CIENCIA E TECNOLOGIA
31006491,ESCOLA BALAO VERMELHO
21257523,ESCOLA BATISTA
32063563,ESCOLA BATISTA BRASIL DE VILA VELHA
31254363,ESCOLA BATISTA DE ACESITA - EBA - UNIDADE I
26153084,ESCOLA BENFICA
41076311,ESCOLA BETTA EDINFANTIL E ENFUNDAMENTAL LTDA- ME
35107542,ESCOLA BILINGUE PUERI DOMUS UNIDADE I VERBO DIVINO
52086690,ESCOLA BIOCLASS TURMA DA MONICA
24080837,ESCOLA BOA IDEIA
33151369,ESCOLA BOM JESUS MENINO JESUS
33191956,ESCOLA BRITANICA - THE BRITISH SCHOOL RIO DE JANEIRO - OSORIO
33148384,ESCOLA BRITANICA THE BRITISH SCHOOL RIO DE JANEIRO BARRA
52072584,ESCOLA CAMINHO CERTO LTDA
50011316,ESCOLA CAMINHO LTDA EPP
33027404,ESCOLA CANTO DOS PASSAROS
35130217,ESCOLA CARANDA VIVA VIDA
29279011,ESCOLA CARDOSO E ALBUQUERQUE
33173931,ESCOLA CAROLINA PATRICIO - UNIDADE GOLFE OLIMPICO
51027267,ESCOLA CARROSSEL
32019688,ESCOLA CASA DO ESTUDANTE
29094046,ESCOLA CASTRO ALVES SC LTDA
29041651,ESCOLA CECILIA MEIRELES
13092308,ESCOLA CELUS LTDA
51014211,ESCOLA CENECISTA HILDA STRENGER RIBEIRO
26162083,ESCOLA CEU AZUL
22025383,ESCOLA CIDADAO CIDADA
32068336,ESCOLA COBE - COLEGIO BRASILEIRO DE EXCELENCIA - UNIDADE VILA VELHA
21092869,ESCOLA COELHO NETO
12031682,ESCOLA COLEGIO SIGMA
29473128,ESCOLA CONCEPT
35004304,ESCOLA CONCEPT
26069300,ESCOLA CONEGO FERNANDO PASSOS
16003128,ESCOLA CONEXAO AQUARELA
22023798,ESCOLA CONSELHEIRO SARAIVA
51039087,ESCOLA COOPERAR - ESCOLA DE EDUCACAO BASICA
31292451,ESCOLA COOPERATIVA DE ENSINO E INTEGRACAO - ECEI
29171016,ESCOLA COOPERATIVA DE SANTO AMARO
29064104,ESCOLA COOPERATIVISTA DE IRECE
51087715,ESCOLA COOPERCAMP
22141472,ESCOLA CRESCER
32040210,ESCOLA CRESCER
31310107,ESCOLA CRESCER
21195534,ESCOLA CRESCIMENTO
29393248,ESCOLA CRESCIMENTO LTDA
29222982,ESCOLA CRIACAO
33118736,ESCOLA CRIAR
29400340,ESCOLA CRIATIVA
26184419,ESCOLA CRIATIVA INFORMATICA
27218279,ESCOLA CRISTO REI
42110980,ESCOLA DA ILHA
31320404,ESCOLA DA SERRA
35142736,ESCOLA DA VILA VILA DAS INFANCIAS
32081073,ESCOLA DARWIN ARACRUZ
26147505,ESCOLA DE APLICACAO DA AMEC
29390540,ESCOLA DE APLICACAO DOM BOSCO
27219631,ESCOLA DE EDUCACAO BASICA 21 DE ABRIL
27040917,ESCOLA DE EDUCACAO BASICA AGNUS DEI
15084620,ESCOLA DE EDUCACAO BASICA AGROPALMA
43214045,ESCOLA DE EDUCACAO BASICA ASES
51069997,ESCOLA DE EDUCACAO BASICA CATHEDRAL
15152120,ESCOLA DE EDUCACAO BASICA CENTRO EDUCACIONAL ANCHIETA
27044025,ESCOLA DE EDUCACAO BASICA CONSTRUTIVISTA
15569764,ESCOLA DE EDUCACAO BASICA CRESCER LTDA - ME
27224392,ESCOLA DE EDUCACAO BASICA DE CORURIPE
35802013,ESCOLA DE EDUCACAO BASICA E FORMACAO PROFISSIONAL SAO FRANCISCO DE ASSIS COLEGIO OCEU
43202500,ESCOLA DE EDUCACAO BASICA IDEAU - SANTA CLARA
27230619,ESCOLA DE EDUCACAO BASICA JOAO PAULO II
15586413,ESCOLA DE EDUCACAO BASICA MARECHAL RONDON
27324028,ESCOLA DE EDUCACAO BASICA MARIA JOSE OMENA
28010124,ESCOLA DE EDUCACAO BASICA MONSENHOR JOSE DE SOUZA SANTOS
27046907,ESCOLA DE EDUCACAO BASICA NOVA VIDA
27223361,ESCOLA DE EDUCACAO BASICA PADRAO
27222802,ESCOLA DE EDUCACAO BASICA PADRE JOSE DE ANCHIETA
27048225,ESCOLA DE EDUCACAO BASICA PARAISO DAS AGUAS LTDA
27285006,ESCOLA DE EDUCACAO BASICA ROMMEL VIEIRA
27016315,ESCOLA DE EDUCACAO BASICA SANTA CATARINA
27230430,ESCOLA DE EDUCACAO BASICA SANTA MADALENA
27320022,ESCOLA DE EDUCACAO BASICA SAO THIAGO
51094215,ESCOLA DE EDUCACAO BASICA SESC ESCOLA
27234606,ESCOLA DE EDUCACAO BASICA VIRGEM DOS POBRES
15565653,ESCOLA DE EDUCACAO BASICA ZAIRA MACIEL
35153345,ESCOLA DE ENSINO BASICO INTERACAO
23142472,ESCOLA DE ENSINO BASICO JOAO BATISTA CAMPOS
35004821,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO COLEGIO 15 DE NOVEMBRO
28085400,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO JOAO BATISTA DA ROCHA
15579131,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO NIKKEI DE TOME-ACU
43173217,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO SANTA MONICA
27215083,ESCOLA DE ENSINO FUNDAMENTAL SANTA CLARA DE ASSIS
15584801,ESCOLA DE ENSINO INFANTIL FUNDAMENTAL E MEDIO PRESIDENTE TANCREDO NEVES LTDA ME-ME
43205542,ESCOLA DE ENSINO MEDIO CAMINHO
43062385,ESCOLA DE ENSINO MEDIO CAPITAL DO SABER
35152894,ESCOLA DE ENSINO MEDIO CARLOS CHAGAS FILHO
43180698,ESCOLA DE ENSINO MEDIO DORA DIMER
43081924,ESCOLA DE ENSINO MEDIO DUQUE DE CAXIAS - CECLEA
43012043,ESCOLA DE ENSINO MEDIO E TECNICO SENAC SANTA CRUZ
42154090,ESCOLA DE ENSINO MEDIO ESTIMOARTE LTDA EPP
43008895,ESCOLA DE ENSINO MEDIO IMPULSO AO SABER
43052860,ESCOLA DE ENSINO MEDIO NOSSA SENHORA DO HORTO
43173845,ESCOLA DE ENSINO MEDIO RIACHUELO
43183034,ESCOLA DE ENSINO MEDIO SALVADOR JESUS CRISTO
43206646,ESCOLA DE ENSINO MEDIO SESI ERALDO GIACOBBE PELOTAS
15174484,ESCOLA DE ENSINO MEDIO SM TEENS
43175546,ESCOLA DE ENSINO MEDIO UNIVERSITARIO - PORTO ALEGRE
43172393,ESCOLA DE ENSINO MEDIO VINICIUS DE MORAIS
31267627,ESCOLA DE FORMACAO GERENCIAL
31276413,ESCOLA DE FORMACAO GERENCIAL NOVA LIMA METODOLOGIA SEBRAE
35134351,ESCOLA DE GRAU EM GRAU EI EF E EM
35007181,ESCOLA DE HUMANIDADES JOAO FILGUEIRAS LIMA FABRICA
31231916,ESCOLA DEGRAUS DE EDUCACAO INFATIL ENSINO FUNDAMENTAL E MEDIO
26148625,ESCOLA DINAMICA
42000793,ESCOLA DINAMICA
31261980,ESCOLA DINAMICA DE ENSINO FUNDAMENTAL E MEDIO DE ITURAMAMG
33100705,ESCOLA DINAMIS LTDA
27036510,ESCOLA DIOGENES JUCA BERNARDES
21090009,ESCOLA DIVINO MESTRE
33038716,ESCOLA DO CENTRO DE ESTUDOS E PESQ EDUCACIONAIS
31294357,ESCOLA DO FUTURO
31244023,ESCOLA DO SEBRAE
50032941,ESCOLA DO SESI APARECIDA DO TABOADO
50026429,ESCOLA DO SESI CAMPO GRANDE
50012320,ESCOLA DO SESI TRES LAGOAS
52031713,ESCOLA DOCE MEL
22025391,ESCOLA DOM BOSCO
33124523,ESCOLA DOM BOSCO NOVA IGUACU LTDA
24057444,ESCOLA DOM MARCOLINO DANTAS
29398053,ESCOLA DOM PEDRO II
52106624,ESCOLA DRUMMOND ENSINO E DESENVOLVIMENTO
29349893,ESCOLA DURVAL LIBANIO DA SILVA
31193216,ESCOLA EDUCACAO CRIATIVA
31365874,ESCOLA EDUCAR - ENSINO MEDIO
33183830,ESCOLA ELEVA
33196249,ESCOLA ELEVA - URCA
33098352,ESCOLA EP DE BARRA LTDA ME
27371018,ESCOLA ESPECIALIZADA SAO JOSE
35010002,ESCOLA ESTACAO FINAL COC UNIDADE PLAZA
50030892,ESCOLA EVANGELICA AVIVAMENTO BIBLICO
13084500,ESCOLA EVANGELICA BETEL
29456541,ESCOLA FAMILIA BATISTA
31369748,ESCOLA FOCH EIRELI - ME
32071957,ESCOLA FUNDACAO DEOLINDO PERIM
51067641,ESCOLA FUTURO - FORMACAO PROFISSIONAL
31275549,ESCOLA GATO DE BOTAS-DRUMMOND
29448808,ESCOLA GENESIS DE STELLA MARIS
50014803,ESCOLA GIRASSOL
29031117,ESCOLA GIRASSOL DE REMANSO
32053070,ESCOLA GUIMARAES ROSA LTDA
21078319,ESCOLA HORAS ALEGRES
13107380,ESCOLA IDAAM - UNIDADE TORQUATO TAPAJOS
21284598,ESCOLA INFANTIL ESPACO EDUCAR
53010426,ESCOLA INFINITESIMAL LTDA
29104149,ESCOLA INSTITUTO EDUC DE ITATIM LTDA
26173441,ESCOLA INTEGRACAO
22015299,ESCOLA INTEGRADA DEPUTADO MORAES SOUZA
29442770,ESCOLA INTELECTUS
35805973,ESCOLA INTERNACIONAL
25306936,ESCOLA INTERNACIONAL CIDADE VIVA
50030094,ESCOLA IOLANDA TONIAZZO PETRY
25018388,ESCOLA JOSE DE PAIVA GADELHA SESI
50028707,ESCOLA JUNIOR
43214835,ESCOLA KYRIOS DE ENSINO FUNDAMENTAL E DE ENSINO MEDIO
31022811,ESCOLA LIBER
33223203,ESCOLA LICENCIADA AZ MEIER
26186217,ESCOLA LITERATO
51056496,ESCOLA LIVRE PORTO CUIABA
35006160,ESCOLA LUMINOVA
24090115,ESCOLA LUMINOVA
35006165,ESCOLA LUMINOVA
35007851,ESCOLA LUMINOVA INTERLAGOS
35006111,ESCOLA LUMINOVA UNIDADE BOM RETIRO
43013880,ESCOLA LUTERANA SAO MARCOS DE EDUCACAO BASICA
29454980,ESCOLA LUZ DIVINA
27224210,ESCOLA MACHADO DE ASSIS
31170208,ESCOLA MACHADO DE ASSIS
32083882,ESCOLA MADAN
15563448,ESCOLA MADRE CELESTE
50018663,ESCOLA MAGSUL
35008950,ESCOLA MAIS EDUCACAO SA
35009839,ESCOLA MAIS UNIDADE IPIRANGA
53011872,ESCOLA MAPLE BEAR BRASILIA
50018671,ESCOLA MAPPE - MODERNA ASSOCIACAO PONTAPORANENSE DE ENSINO
32070594,ESCOLA MASTER
33065594,ESCOLA MATER
21137005,ESCOLA MENINO JESUS
33150761,ESCOLA MENINO JESUS
16007794,ESCOLA META
24077259,ESCOLA MODELO
31296261,ESCOLA MODELO
23143150,ESCOLA MODELO DE IGUATU
23275448,ESCOLA MODERNA WILLIAM CARTESIUS
29297664,ESCOLA MONTEIRO LOBATO
11038578,ESCOLA MONTEIRO LOBATO
26014688,ESCOLA MONTEIRO LOBATO
29279240,ESCOLA MONTEIRO LOBATO
29427924,ESCOLA MONTEIRO LOBATO -UNIDADE 2
29353556,ESCOLA MONTEIRO LOBATO SC LTDA
29389992,ESCOLA MONTESSORI
35004094,ESCOLA MONTESSORIANA DE OSASCO
29165610,ESCOLA MONTESSORIANA MORANGUINHO
21188793,ESCOLA MORANGUINHO
32036671,ESCOLA MULTIPLA
29223091,ESCOLA MUNDO ENCANTADO
13110314,ESCOLA NILTON LINS
23274123,ESCOLA NORMAL RURAL DE LIMOEIRO
50065807,ESCOLA NOSSA SENHORA APARECIDA
28035402,ESCOLA NOSSA SENHORA DA CONCEICAO
26138611,ESCOLA NOSSA SENHORA DA CONCEICAO
29396174,ESCOLA NOSSA SENHORA DA LUZ
27215474,ESCOLA NOSSA SENHORA DE FATIMA
33018634,ESCOLA NOSSA SENHORA DE FATIMA
31213721,ESCOLA NOSSA SENHORA DO CARMO
26172321,ESCOLA NOSSO AMIGUINHO
21519676,ESCOLA NOSSO MUNDO
33196222,ESCOLA NOVA BY SWISS INTERNATIONAL SCHOOL
51162806,ESCOLA NOVA DINAMICA DE EDUCACAO BASICA
26021870,ESCOLA NOVA GERACAO
35008727,ESCOLA NOVA LOURENCO CASTANHO
35126718,ESCOLA NOVA LOURENCO UNIDADE IV
51093073,ESCOLA NOVA PEDAGOGIA
31105970,ESCOLA NOVAERENSE DE ENSINO FUNDAMENTAL E MEDIO
32083386,ESCOLA NOVO MILENIO
24000922,ESCOLA NOVO MUNDO LTDA
21141908,ESCOLA O PEQUENO PRINCIPE
31276006,ESCOLA OFFICINA DO SABER
33120846,ESCOLA OGA MITA
31310174,ESCOLA PADRAO DE EDUCACAO INFANTIL ENSINO FUNDAMENTAL E ENSINO MEDIO
50070800,ESCOLA PADRAO LTDA
33078394,ESCOLA PADRE BUTINHA
29279577,ESCOLA PADRE CICERO
33065837,ESCOLA PARQUE
33148376,ESCOLA PARQUE - BARRA
31158101,ESCOLA PARTICULAR PEQUENO PRINCIPE
31373451,ESCOLA PARTICULAR RENASCER
15173429,ESCOLA PHYSICS PLENO
29171288,ESCOLA PINGO DE OURO
52080722,ESCOLA PINGUINHO DE GENTE
15172600,ESCOLA PITAGORAS
31006998,ESCOLA POLITECNICA DE MINAS GERAIS POLIMIG- UNIDADE LAGOINHA
21455201,ESCOLA PORTAL DO SABER
35576591,ESCOLA PRESBITERIANA AEJA MACKENZIE
29064775,ESCOLA PRESBITERIANA DE CANAL
26148528,ESCOLA PRIMEIRO MUN DE APRENDIZAGEM
52037851,ESCOLA PROFA YOLANDA
31378097,ESCOLA PROFESSOR JAYME DE SOUZA MARTINS - UNIDADE II
15004716,ESCOLA PROFESSOR JONATHAS PONTES ATHIAS
26012316,ESCOLA PROFESSOR PAULO FREIRE
29043476,ESCOLA PROMOVE
35164948,ESCOLA QUARUP EDUCACAO BASICA LTDA
29339138,ESCOLA QUE MIMO
35175791,ESCOLA QUINTALZINHONIBAPI
21239843,ESCOLA RAIO DE SOL
50027689,ESCOLA RECANTO
21281351,ESCOLA RECANTO DO SABER LTDA
35006326,ESCOLA RECRIARTE
29116554,ESCOLA REINO DA ALEGRIA
21265240,ESCOLA REINO DO SABER
21273588,ESCOLA RENASCER KIDS - COLEGIO PRASSI
52048977,ESCOLA RIO BRANCO LTDA
31235776,ESCOLA ROCHEL DE EDUCACAO INFANTIL ENSINO FUNDAMENTAL E ENSINO MEDIO
33098735,ESCOLA ROGELMA A F M MELLO
33191662,ESCOLA RUTH BEZERRA DONATO
33183031,ESCOLA SA PEREIRA
29297699,ESCOLA SAGRADA FAMILIA
35006977,ESCOLA SAINT MARY S SCHOOL
32038720,ESCOLA SANTA ADAME
22025448,ESCOLA SANTA ANGELICA LTDA
27025071,ESCOLA SANTA BARBARA
32086008,ESCOLA SANTA CATARINA
33104476,ESCOLA SANTA CLARA DE TRES RIOS
26091852,ESCOLA SANTA MARIA
26169886,ESCOLA SANTA RITA DE CASSIA
26189020,ESCOLA SANTA TEREZINHA
26064111,ESCOLA SANTO ANTONIO
32041152,ESCOLA SAO DOMINGOS
31268321,ESCOLA SAO JOAO
21200157,ESCOLA SAO JOAO BATISTA
26120208,ESCOLA SAO JORGE
22136800,ESCOLA SAO JOSE DE RIBAMAR
29426863,ESCOLA SAO LUIS
33189838,ESCOLA SAP EDUCACAO POR PROJETOS
35141434,ESCOLA SEB THATHI
35290804,ESCOLA SEB UNIDADE ALVARES CABRAL
35504324,ESCOLA SEB UNIDADE DE RIO PRETO
35132925,ESCOLA SEB UNIDADE LAFAIETE
31007153,ESCOLA SEB UNIDADE SERRA
31309711,ESCOLA SEB UNIMASTER
25090852,ESCOLA SENHOR DO BONFIM
29466733,ESCOLA SESC NAZARE ZILDA ARNS
31244163,ESCOLA SESI ABILIO RODRIGUES PATTO
21090270,ESCOLA SESI ACAILANDIA
31278084,ESCOLA SESI ALBERTO MARTINS FONTOURA BORGES
35102428,ESCOLA SESI ALEXANDRE RIBEIRO MEYER PFLUG
31368954,ESCOLA SESI ALOYSIO RIBEIRO DE ALMEIDA UNIDADE I
15205401,ESCOLA SESI ALTAMIRA
31014168,ESCOLA SESI ALVIMAR CARNEIRO DE REZENDE
15169928,ESCOLA SESI ANANINDEUA
31345857,ESCOLA SESI ANTONIO QUIRINO DA COSTA
35124597,ESCOLA SESI ANTONIO SCALON
52096904,ESCOLA SESI APARECIDA
21099138,ESCOLA SESI BACABAL
33112487,ESCOLA SESI BARRA DO PIRAI
33113009,ESCOLA SESI BARRA MANSA
15108023,ESCOLA SESI BELEM
33191611,ESCOLA SESI BENFICA
31014231,ESCOLA SESI BENJAMIN GUIMARAES
31365114,ESCOLA SESI BETIM MARIA MADALENA NOGUEIRA
35108443,ESCOLA SESI BETTY VAIDERGORN FEFFER
31379816,ESCOLA SESI BH HORTO
52034640,ESCOLA SESI CANAA
15201805,ESCOLA SESI CASTANHAL
52098532,ESCOLA SESI CATALAO
21271283,ESCOLA SESI CAXIAS
31041025,ESCOLA SESI CORONEL JOVELINO RABELO
52098818,ESCOLA SESI CRIXAS
35117092,ESCOLA SESI DARCY ZACARIAS
31313068,ESCOLA SESI DARIO GONCALVES DE SOUZA
27036030,ESCOLA SESI DE EDUCACAO BASICA INDUSTRIAL ABELARDO LOPES
43117252,ESCOLA SESI DE ENSINO MEDIO ALBINO MARQUES GOMES GRAVATAI
43128165,ESCOLA SESI DE ENSINO MEDIO HEITOR JOSE MULLER MONTENEGRO
43208681,ESCOLA SESI DE ENSINO MEDIO JOSE PEDRO FERNANDO PIOVAN SAO LEOPOLDO
33187940,ESCOLA SESI DE MACAE
33193851,ESCOLA SESI DE NOVA FRIBURGO
35006306,ESCOLA SESI DE REGISTRO
31316628,ESCOLA SESI DOLORES PERES GOMES DA SILVA
31136727,ESCOLA SESI DOM BOSCO
52098583,ESCOLA SESI DOUTOR CELSO CHARURI
31369616,ESCOLA SESI DR CELSO CHARURI
35114704,ESCOLA SESI DR ORLANDO OMETTO
13025139,ESCOLA SESI DRA EMINA BARBOSA MUSTAFA
13025228,ESCOLA SESI DRA EMINA BARBOSA MUSTUFA
31005185,ESCOLA SESI EMILIA MASSANTI
23069791,ESCOLA SESI EUZEBIO MOTA DE ALENCAR
35117456,ESCOLA SESI FLAVIO APARECIDO PERES
33195277,ESCOLA SESI FRIMODA
31246450,ESCOLA SESI GENERAL ONESIMO BECKER DE ARAUJO
31170321,ESCOLA SESI GUIOMAR DE FREITAS COSTA
35152785,ESCOLA SESI HAGOP GUEREKMEZIAN
31004596,ESCOLA SESI HAMLETO MAGNAVACCA
35113153,ESCOLA SESI HUMBERTO CERESER
15588866,ESCOLA SESI ICOARACI
21093130,ESCOLA SESI IMPERATRIZ
52096300,ESCOLA SESI ITUMBIARA
33170100,ESCOLA SESI JACAREPAGUA - FREGUESIA
31309796,ESCOLA SESI JOAO CARLOS GIOVANNINI
35115373,ESCOLA SESI JOAO CARLOS MARCHESAN
31268283,ESCOLA SESI JOSE ALENCAR GOMES DA SILVA
31278726,ESCOLA SESI JOSE ALENCAR GOMES DA SILVA
31322903,ESCOLA SESI JOSE BENTO NOGUEIRA JUNQUEIRA
52020886,ESCOLA SESI JUNDIAI
33192499,ESCOLA SESI LARANJEIRAS
35141124,ESCOLA SESI LUIZ CARLOS TRABUCO CAPPI
35113293,ESCOLA SESI LUIZ PERICLES MUNIZ MICHIELIN
15127230,ESCOLA SESI MARABA
33113106,ESCOLA SESI MARACANA
31279129,ESCOLA SESI MARIA JOSE DALMEIDA MELLO
35115770,ESCOLA SESI MARIA JOSE DELAZARI SILVEIRA
31005347,ESCOLA SESI MARIZA ARAUJO
29483123,ESCOLA SESI MILTON SANTOS
35108303,ESCOLA SESI MILTON SOBROSA CORDEIRO
35419667,ESCOLA SESI NASSER MARAO FILHO
31004430,ESCOLA SESI NEWTON ANTONIO DA SILVA PEREIRA
35113700,ESCOLA SESI NILTON TORRES DE BASTOS
33115303,ESCOLA SESI NOVA IGUACU
31258393,ESCOLA SESI ORLANDO CHIARINI
31379794,ESCOLA SESI OSCAR MAGALHAES FERREIRA UNIDADE II
31268259,ESCOLA SESI OTONI ALVES COSTA
15163296,ESCOLA SESI PARAGOMINAS
35113013,ESCOLA SESI PEDRO SUKADOLNIK
33114340,ESCOLA SESI PETROPOLIS
52034763,ESCOLA SESI PLANALTO
25132822,ESCOLA SESI PRATA
35112012,ESCOLA SESI RENATO KENJI NAKAYA
33125953,ESCOLA SESI RESENDE
35154271,ESCOLA SESI RIBEMONT LOPES DE FARIAS
31357081,ESCOLA SESI RINALDO CAMPOS SOARES
52098621,ESCOLA SESI RIO VERDE
31323748,ESCOLA SESI ROBSON BRAGA DE ANDRADE
35116816,ESCOLA SESI SAMIR NAKAD
15172791,ESCOLA SESI SANTA IZABEL
15011291,ESCOLA SESI SANTAREM
21016437,ESCOLA SESI SAO LUIS
33186898,ESCOLA SESI TIJUCA
35113189,ESCOLA SESI VANDERMIR FRANCESCONI JUNIOR
31348503,ESCOLA SESI VITOR VIEIRA DOS SANTOS
33191581,ESCOLA SESI VOLTA REDONDA AERO
52010139,ESCOLA SESI VOTORANTIM METAIS
35121368,ESCOLA SESI WALDEMAR VERDI JUNIOR
35112264,ESCOLA SESI WALDYR BEIRA
35114431,ESCOLA SESI WAYNER MACHADO DA SILVA
35116324,ESCOLA SESI YOLANDA C BASSITT
31247359,ESCOLA SISTEMA INTELIGENTE DE APRENDIZAGEM - COL OBJETIVO
31279277,ESCOLA SISTEMA PEDAGOGICO SEMEAR
29196302,ESCOLA SOL MAGISTER
29412633,ESCOLA SONHO MEU
26120224,ESCOLA SOUZA VERAS
35005199,ESCOLA STAGIUM
17047650,ESCOLA STELLA MARIS
33087539,ESCOLA SUICO-BRASILEIRA RIO DE JANEIRO BY SWISS INTERNATIONAL SCHOOLS
31096385,ESCOLA TECNICA ALTO MEDIO SAO FRANCISCO DE ENSINO FUNDAMENTAL E ENSINO MEDIO
43214460,ESCOLA TECNICA CANOAS - SEG
43000487,ESCOLA TECNICA CECILIA MEIRELES - SEG
32079320,ESCOLA TECNICA CEDTEC
31041181,ESCOLA TECNICA DE DIVINOPOLIS-INTEGRAL
31350885,ESCOLA TECNICA DE FORMACAO GERENCIAL - UNIFEMM
33033811,ESCOLA TECNICA PANDIA CALOGERAS
26184478,ESCOLA TECNICA PERNAMBUCANA
33170630,ESCOLA TECNICA SANDRA SILVA
43210937,ESCOLA TECNICA TOP CURSOS BRASIL
15168654,ESCOLA TECNICA VALE DOS CARAJAS
33088560,ESCOLA TECNICA VIRGINIA PATRICK
31004936,ESCOLA TECNICA VITAL BRASIL
50030132,ESCOLA TENIR LTDA
33145989,ESCOLA TERRA DOS PAPAGAIOS
29380790,ESCOLA THAIANE PINHEIRO
22003576,ESCOLA TIA ERINELDA
31351512,ESCOLA TIRADENTES
11006595,ESCOLA TOUFIA TANOUS BOUCHABKI
41137833,ESCOLA TRADICAO-EDUCACAO INFANTIL E ENSINO FUNDAMENTAL
35144381,ESCOLA UNICA UNIDADE SAO BERNARDO DO CAMPO
35004913,ESCOLA VEREDA
35007008,ESCOLA VEREDASBC
26140870,ESCOLA VILA SEZAMO
35154775,ESCOLA VILLARE
26116987,ESCOLA VIRGEM IMACULADA
16002032,ESCOLA VISCONDE DE MAUA
13081365,ESCOLAS IDAAM - UNIDADE CACHOEIRINHA
13026402,ESCOLAS IDAAM - UNIDADE DJALMA BATISTA
13108727,ESCOLAS IDAAM UNIDADE MORADA DO SOL
13313231,ESCOLAS IDAAM- UNIDADE CIDADE NOVA
13031660,ESCOLAS NILTON LINS
28024966,ESCOLINHA DENGOSO LTDA
22016562,ESCOLINHA GENIUS INFANTIL LTDA
35567929,ESCOPO COLEGIO
35117262,ESCOTECO COLEGIO
35153060,ESCREVIVENDO COLEGIO
41100921,ESICOLEGIO NOSSA SRA DE BELEMEI EF M
35342956,ESMERALDAS DE MARILIA COLEGIO
23194669,ESPACO ABERTO
35118540,ESPACO CULTURAL COLEGIO
33127875,ESPACO E VIDA DE TERESOPOLIS
35137224,ESPACO EDUCACAO BASICA COLEGIO
25107909,ESPACO EDUCACIONAL CARMELA VELOSO LTDA
35141100,ESPACO LIVRE ESCOLA DE ED INFANTIL ENS FUNDAMENTAL ENS MEDIO
35299194,ESPACO MAGICO COLEGIO
35128200,ESPACO POTENCIAL COLEGIO
35164082,ESPERANTO COLEGIO
